what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671322332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671343530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671454962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671507759
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356671508187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671513295
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356671513431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671580525
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356671580937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671585019
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356671585143
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1356671602705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671640082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671640232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671646503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671646688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671651169
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356671651585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671654473
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356671654586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671663724
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356671664180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671666330
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356671667604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671699750
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356671700171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356671712964
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356671713067
opened,editor,jd.ide.eclipse,0.1.3,"jd.ide.eclipse.editors.JDClassFileEditor.macosx.x86_64",1356671720874
activated,editor,jd.ide.eclipse,0.1.3,"jd.ide.eclipse.editors.JDClassFileEditor.macosx.x86_64",1356671720967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1356671784415
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356671786779
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356671789262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1356671804839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356671812994
activated,editor,jd.ide.eclipse,0.1.3,"jd.ide.eclipse.editors.JDClassFileEditor.macosx.x86_64",1356671841638
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356671852836
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356671854456
