what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857080063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857080209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366857081470
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366857082523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857086545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857086657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857091009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857091082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857091102
error,log,,,"Internal Error",1366857092228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857093198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857095077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366857101660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857102832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366857107650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857110127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857110912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857111480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857115468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857116687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857117917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857121279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857123573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857125846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857126733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857138846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857140639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857141583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857142463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857142909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857143535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857144039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857144509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857145198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857145510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857145940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366857146886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857155241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857155297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857155334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366857156422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366857161059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366857175822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857181954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366857319029
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366857321009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366857324085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366857329095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366857349502
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366858197257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858201436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858223350
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858223366
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366858225852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858228835
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858230851
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858230869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858230883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366858231420
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1366858240725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858241993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858242170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858245682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858255060
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366858257336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858262103
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858266416
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858266434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858266447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366858278288
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1366858281109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858281647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858281815
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366858312712
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858314538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858315754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858335967
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366858336747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858339262
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858342481
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858342499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858342512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366858342934
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1366858344962
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1366858345246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858345862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858345992
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366858376575
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858378673
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858379508
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858380766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366858383822
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858385118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366858385406
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858385750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366858385958
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858386566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858391252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858404852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366858427843
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366858429466
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858509068
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366858510256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858583099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858584911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858586069
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366858587309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858588334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858591120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858592561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858601091
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1366858601101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858602785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366858605101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859042225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859046273
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366859048836
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366859049932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366859049951
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366859074802
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366859078813
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366859078844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1366859080338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859084225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859087210
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1366859087218
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366859090654
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366859092089
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366859092113
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366859095188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859107914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859108012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859110491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859110580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859116100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859116189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859117909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859118365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859122581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366859122637
